Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	2548876759	Acinetobacter baumannii 4857	
Bacteria	Permanent Draft	2548876760	Acinetobacter baumannii 5075	
Bacteria	Permanent Draft	2548876762	Acinetobacter baumannii 5711	
Bacteria	Permanent Draft	2548876930	Rhizorhabdus wittichii DP58	
Bacteria	Permanent Draft	2548876969	Pseudomonas tolaasii 6264	
Bacteria	Permanent Draft	2548876987	Bradyrhizobium elkanii 587	
Bacteria	Permanent Draft	2548877052	Rhodococcus sp. DK17	
Bacteria	Permanent Draft	2551306035	Enterovibrio norvegicus 1F-211	
Bacteria	Permanent Draft	2551306043	Enterovibrio norvegicus 1F-230	
Bacteria	Permanent Draft	2551306044	Enterovibrio norvegicus FF-85	
Bacteria	Permanent Draft	2551306106	Acinetobacter baumannii ABIsac_ColiS	
Bacteria	Permanent Draft	2551306107	Acinetobacter baumannii ABIsac_ColiR	
Bacteria	Permanent Draft	2551306149	Burkholderia thailandensis MSMB43	
Bacteria	Permanent Draft	2551306166	Nocardia tenerifensis NBRC 101015	
Bacteria	Permanent Draft	2551306269	Acinetobacter baumannii AB_1583-8	
Bacteria	Permanent Draft	2551306272	Acinetobacter baumannii AB_1582-8	
