Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	2784132131	Uncultured Actinobacteria Act6 m_rhlh10	
Bacteria	Permanent Draft	2784132132	Uncultured Actinobacteria Act6 m_rhll11	
Bacteria	Permanent Draft	2784132133	Uncultured Actinobacteria Act6 m_rhze7	
Bacteria	Permanent Draft	2784132134	Uncultured Actinobacteria Act6 m_rhhh10	
Bacteria	Permanent Draft	2784132171	Laceyella thermophila YIM 79486	
Bacteria	Permanent Draft	2784746768	Streptomyces griseorubiginosus SAI-142	
Bacteria	Permanent Draft	2784746775	Aminobacter aminovorans DSM 7048	
Bacteria	Permanent Draft	2784746801	Tepidamorphus gemmatus DSM 19345	
Bacteria	Permanent Draft	2785510702	Streptomyces sp. 846.5	
Bacteria	Permanent Draft	2785510711	Rhodococcus sp. AQ5-07	
Bacteria	Permanent Draft	2785510763	Streptomyces sp. 67	
Bacteria	Finished	2786546100	Methylobacterium radiodurans 17Sr1-43	
Bacteria	Permanent Draft	2786546129	Streptomyces sp. Ag109_O5-1	
Bacteria	Permanent Draft	2786546132	Streptomyces sp. W SAI-097	
Bacteria	Permanent Draft	2786546163	Streptomyces sp. TLI_185	
Bacteria	Permanent Draft	2786546233	Nitrospinae bacterium ARS89	
Bacteria	Permanent Draft	2786546481	Acidobacteria bacterium NAT202	
Bacteria	Permanent Draft	2786546530	Elainella saxicola E1	
Bacteria	Permanent Draft	2786546613	Dehalococcoidia bacterium EAC2090	
Bacteria	Permanent Draft	2786546622	Dehalococcoidia bacterium SAT2604	
Bacteria	Permanent Draft	2786546627	Dehalococcoidia bacterium RS360	
Bacteria	Permanent Draft	2786546628	Dehalococcoidia bacterium NP135	
Bacteria	Permanent Draft	2786546768	Thiotrichales bacterium MED634	
